"No.","Time","Source","Destination","Protocol","Length","Info"
"1861","14.406449","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1862","14.406449","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1863","14.406449","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1864","14.406960","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1865","14.407462","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1866","14.407952","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1867","14.408816","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1868","14.408922","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1869","14.409327","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1870","14.409406","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1871","14.409925","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1872","14.409991","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1873","14.410448","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1874","14.410515","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1875","14.410979","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1876","14.411498","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1877","14.412560","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1878","14.416525","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1879","14.416913","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1880","14.438683","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1881","14.439509","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1882","14.440030","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1883","14.440162","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1884","14.440624","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1885","14.440808","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1886","14.441160","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1887","14.441333","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1888","14.441635","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1889","14.441765","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1890","14.442170","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1891","14.442338","192.168.1.13","103.163.249.77","UDP","83","57189  >  443 Len=41"
"1892","14.443011","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1893","14.443137","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1894","14.443524","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1895","14.443645","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1896","14.444137","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1897","14.444269","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1898","14.444640","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1899","14.444757","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1900","14.445174","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1901","14.445302","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1902","14.445694","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1903","14.445824","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1904","14.446530","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1905","14.446654","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1906","14.447030","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1907","14.447149","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1908","14.447628","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1909","14.447729","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1910","14.448152","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1911","14.448676","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1912","14.449195","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1913","14.450063","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1914","14.450550","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1915","14.450647","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1916","14.451147","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1917","14.451225","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1918","14.451668","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1919","14.451735","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1920","14.452193","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1921","14.452257","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1922","14.452713","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1923","14.453555","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1924","14.454081","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1925","14.454709","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1926","14.455234","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1927","14.455750","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1928","14.456271","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1929","14.456421","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1930","14.457076","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1931","14.457216","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1932","14.457600","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1933","14.457677","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1934","14.458214","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1935","14.458358","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1936","14.458722","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1937","14.458846","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1938","14.459255","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1939","14.459356","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1940","14.459795","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1941","14.459944","192.168.1.13","103.163.249.77","UDP","84","57189  >  443 Len=42"
"1942","14.464278","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1943","14.464574","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1944","14.464781","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1945","14.465015","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1946","14.465341","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1947","14.465522","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1948","14.466065","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1949","14.466216","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1950","14.466359","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1951","14.466458","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1952","14.471744","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1953","14.472031","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1954","14.527029","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1955","14.527337","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1956","14.532513","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1957","14.533254","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1958","14.533780","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1959","14.534439","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1960","14.534905","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1961","14.535430","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1962","14.535942","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1963","14.536743","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1964","14.536869","192.168.1.13","103.163.249.77","UDP","76","57189  >  443 Len=34"
"1965","14.537178","23.34.81.65","192.168.1.13","TCP","1078","[TCP Spurious Retransmission] 443  >  63197 [PSH, ACK] Seq=2905 Ack=301 Win=64128 Len=1024"
"1966","14.537196","192.168.1.13","23.34.81.65","TCP","66","[TCP Dup ACK 1679#1] 63197  >  443 [ACK] Seq=576 Ack=3929 Win=65536 Len=0 SLE=2905 SRE=3929"
"1967","14.537756","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1968","14.538281","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1969","14.538871","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1970","14.539387","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1971","14.539428","103.163.249.77","192.168.1.13","UDP","185","443  >  57189 Len=143"
"1972","14.541329","192.168.1.13","142.250.76.67","QUIC","1292","Initial, DCID=a2c01afd873ef6e8, PKN: 1, CRYPTO"
"1973","14.541423","192.168.1.13","142.250.76.67","QUIC","1292","Initial, DCID=a2c01afd873ef6e8, PKN: 2, CRYPTO, PING, PING, PING, PING, PING, PADDING, PING"
"1974","14.541579","192.168.1.13","142.250.76.67","QUIC","124","0-RTT, DCID=a2c01afd873ef6e8"
"1975","14.541746","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1976","14.563621","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1977","14.563621","23.34.81.65","192.168.1.13","TCP","60","443  >  63197 [ACK] Seq=3929 Ack=381 Win=64128 Len=0"
"1978","14.563891","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1979","14.563999","192.168.1.13","103.163.249.77","UDP","74","57189  >  443 Len=32"
"1980","14.564036","23.34.81.65","192.168.1.13","TLSv1.3","341","Application Data"
"1981","14.564036","23.34.81.65","192.168.1.13","TLSv1.3","341","Application Data"
"1982","14.564036","23.34.81.65","192.168.1.13","TCP","60","443  >  63197 [ACK] Seq=4503 Ack=576 Win=64128 Len=0"
"1983","14.564036","23.34.81.65","192.168.1.13","TLSv1.3","115","Application Data"
"1984","14.564099","192.168.1.13","23.34.81.65","TCP","54","63197  >  443 [ACK] Seq=576 Ack=4564 Win=66560 Len=0"
"1985","14.564196","23.34.81.65","192.168.1.13","TLSv1.3","85","Application Data"
"1986","14.564196","23.34.81.65","192.168.1.13","TLSv1.3","200","Application Data"
"1987","14.564196","23.34.81.65","192.168.1.13","TLSv1.3","85","Application Data"
"1988","14.564196","103.163.249.77","192.168.1.13","UDP","68","443  >  57189 Len=26"
"1989","14.564237","192.168.1.13","23.34.81.65","TCP","54","63197  >  443 [ACK] Seq=576 Ack=4772 Win=66560 Len=0"
"1990","14.565599","192.168.1.13","23.34.81.65","TLSv1.3","85","Application Data"
"1991","14.565665","192.168.1.13","23.34.81.65","TCP","54","63197  >  443 [RST, ACK] Seq=607 Ack=4772 Win=0 Len=0"
"1992","14.595711","103.163.249.77","192.168.1.13","UDP","70","443  >  57189 Len=28"
"1993","14.611940","142.250.76.67","192.168.1.13","QUIC","1292","Initial, SCID=e2c01afd873ef6e8, PKN: 2, CRYPTO, PADDING"
"1994","14.612044","142.250.76.67","192.168.1.13","QUIC","340","Protected Payload (KP0)"
"1995","14.612812","192.168.1.13","142.250.76.67","QUIC","120","Handshake, DCID=e2c01afd873ef6e8"
"1996","14.613025","192.168.1.13","142.250.76.67","QUIC","607","Protected Payload (KP0), DCID=e2c01afd873ef6e8"
"1997","14.613108","142.250.76.67","192.168.1.13","QUIC","994","Protected Payload (KP0)"
"1998","14.613108","142.250.76.67","192.168.1.13","QUIC","67","Protected Payload (KP0)"
"1999","14.613108","142.250.76.67","192.168.1.13","QUIC","66","Protected Payload (KP0)"
"2000","14.613173","142.250.76.67","192.168.1.13","QUIC","1292","Initial, SCID=e2c01afd873ef6e8, PKN: 1, ACK, PADDING"
"2001","14.613173","142.251.10.188","192.168.1.13","TCP","66","5228  >  62781 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2"
"2002","14.613254","192.168.1.13","142.250.76.67","QUIC","74","Protected Payload (KP0), DCID=e2c01afd873ef6e8"
"2003","14.645331","142.250.76.67","192.168.1.13","QUIC","162","Protected Payload (KP0)"
"2004","14.645331","142.250.76.67","192.168.1.13","QUIC","71","Protected Payload (KP0)"
"2005","14.645651","192.168.1.13","142.250.76.67","QUIC","73","Protected Payload (KP0), DCID=e2c01afd873ef6e8"
"2006","14.709233","142.250.76.67","192.168.1.13","QUIC","918","Protected Payload (KP0)"
"2007","14.709233","142.250.76.67","192.168.1.13","QUIC","63","Protected Payload (KP0)"
"2008","14.709639","192.168.1.13","142.250.76.67","QUIC","77","Protected Payload (KP0), DCID=e2c01afd873ef6e8"
"2009","14.766245","142.250.76.67","192.168.1.13","QUIC","66","Protected Payload (KP0)"
"2010","14.912578","192.168.1.1","224.0.0.1","IGMPv3","50","Membership Query, general"
"2011","15.267642","54.90.227.129","192.168.1.13","TLSv1.2","85","Encrypted Alert"
"2012","15.267642","54.90.227.129","192.168.1.13","TCP","54","443  >  63183 [FIN, ACK] Seq=10979 Ack=6417 Win=71936 Len=0"
"2013","15.267718","192.168.1.13","54.90.227.129","TCP","54","63183  >  443 [ACK] Seq=6417 Ack=10980 Win=66560 Len=0"
"2014","16.471479","34.205.106.6","192.168.1.13","TLSv1.2","85","Encrypted Alert"
"2015","16.471479","34.205.106.6","192.168.1.13","TCP","54","443  >  63189 [FIN, ACK] Seq=34298 Ack=8323 Win=102656 Len=0"
"2016","16.471551","192.168.1.13","34.205.106.6","TCP","54","63189  >  443 [ACK] Seq=8323 Ack=34299 Win=66560 Len=0"
"2017","16.627228","192.168.1.13","142.250.182.99","QUIC","1292","Initial, DCID=4fadc5f7b8bfec81, PKN: 1, CRYPTO"
"2018","16.627310","192.168.1.13","142.250.182.99","QUIC","1292","Initial, DCID=4fadc5f7b8bfec81, PKN: 2, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO"
"2019","16.627442","192.168.1.13","142.250.182.99","QUIC","117","0-RTT, DCID=4fadc5f7b8bfec81"
"2020","16.627598","192.168.1.13","8.8.8.8","QUIC","252","Protected Payload (KP0), DCID=e95853769337b626"
"2021","16.627664","192.168.1.13","8.8.8.8","QUIC","252","Protected Payload (KP0), DCID=e95853769337b626"
"2022","16.627751","192.168.1.13","142.250.182.99","QUIC","331","0-RTT, DCID=4fadc5f7b8bfec81"
"2023","16.698524","192.168.1.13","8.8.8.8","QUIC","252","Protected Payload (KP0), DCID=e95853769337b626"
"2024","16.711247","142.250.182.99","192.168.1.13","QUIC","1292","Initial, SCID=efadc5f7b8bfec81, PKN: 1, ACK, PADDING"
"2025","16.711247","8.8.8.8","192.168.1.13","QUIC","70","Protected Payload (KP0)"
"2026","16.711628","8.8.8.8","192.168.1.13","QUIC","621","Protected Payload (KP0)"
"2027","16.711628","8.8.8.8","192.168.1.13","QUIC","64","Protected Payload (KP0)"
"2028","16.711628","8.8.8.8","192.168.1.13","QUIC","571","Protected Payload (KP0)"
"2029","16.711628","8.8.8.8","192.168.1.13","QUIC","64","Protected Payload (KP0)"
"2030","16.711628","142.250.182.99","192.168.1.13","QUIC","1292","Initial, SCID=efadc5f7b8bfec81, PKN: 2, CRYPTO, PADDING"
"2031","16.711628","142.250.182.99","192.168.1.13","QUIC","338","Protected Payload (KP0)"
"2032","16.711628","142.250.182.99","192.168.1.13","QUIC","990","Protected Payload (KP0)"
"2033","16.711628","142.250.182.99","192.168.1.13","QUIC","67","Protected Payload (KP0)"
"2034","16.711903","192.168.1.13","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=e95853769337b626"
"2035","16.712027","192.168.1.13","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=e95853769337b626"
"2036","16.712462","192.168.1.13","142.250.182.99","QUIC","120","Handshake, DCID=efadc5f7b8bfec81"
"2037","16.712522","192.168.1.13","142.250.182.99","QUIC","73","Protected Payload (KP0), DCID=efadc5f7b8bfec81"
"2038","16.713031","192.168.1.13","142.250.182.99","TCP","66","63198  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2039","16.745505","192.168.1.13","8.8.8.8","QUIC","74","Protected Payload (KP0), DCID=e95853769337b626"
"2040","16.805441","8.8.8.8","192.168.1.13","QUIC","67","Protected Payload (KP0)"
"2041","16.805441","142.250.182.99","192.168.1.13","QUIC","77","Protected Payload (KP0)"
"2042","16.805441","142.250.182.99","192.168.1.13","QUIC","63","Protected Payload (KP0)"
"2043","16.805441","142.250.182.99","192.168.1.13","TCP","66","443  >  63198 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"2044","16.805534","192.168.1.13","142.250.182.99","TCP","54","63198  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"2045","16.805743","192.168.1.13","142.250.182.99","QUIC","73","Protected Payload (KP0), DCID=efadc5f7b8bfec81"
"2046","16.805972","142.250.182.99","192.168.1.13","QUIC","162","Protected Payload (KP0)"
"2047","16.805972","8.8.8.8","192.168.1.13","QUIC","67","Protected Payload (KP0)"
"2048","16.805972","8.8.8.8","192.168.1.13","QUIC","67","Protected Payload (KP0)"
"2049","16.805972","142.250.182.99","192.168.1.13","QUIC","198","Protected Payload (KP0)"
"2050","16.805972","8.8.8.8","192.168.1.13","QUIC","64","Protected Payload (KP0)"
"2051","16.806273","192.168.1.13","142.250.182.99","TCP","1466","63198  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=1412 [TCP PDU reassembled in 2052]"
"2052","16.806273","192.168.1.13","142.250.182.99","TLSv1.3","401","Client Hello (SNI=beacons3.gvt2.com)"
"2053","16.806420","192.168.1.13","142.250.182.99","QUIC","77","Protected Payload (KP0), DCID=efadc5f7b8bfec81"
